Seg,Point,ID,Tag No.,Type,Combination,Nominal,GlobalFX,GlobalFY,GlobalFZ,GlobalFR,GlobalDX,GlobalDY,GlobalDZ,GlobalDR,LocalDir1,Force1,Disp1,Gap1,LocalDir2,Force2,Disp2,Gap2,LocalDir3,Force3,Disp3,Gap3,Stiffness,Friction,ColdLoad,CoordX,CoordY,CoordZ
AR,AR05,AR05 2,U-BOLT,Guide,COLD,6,0,-407,0,407,-0.006,0,0.007,0.009,down,407,0,0,left,0,0.007,0.13,forw,0,0.006,0,10000000000,0,0,56.1,57.5,43.46
L,L07,L07  1,U-BOLT,Guide,OPERATING (HOT),10,0,1514,0,1514,-0.005,0.13,0,0.13,up,1514,0.13,0.13,left,0,0,0.13,forw,0,0.005,0,10000000000,0,0,38.25,58,-47.66
L,L07,L07  1,U-BOLT,Guide,OPERATING (Cool),10,0,1696,0,1696,0.116,0.13,0,0.174,up,1696,0.13,0.13,left,0,0,0.13,back,0,0.116,0,10000000000,0,0,38.25,58,-47.66
AR,AR05,AR05 2,U-BOLT,Guide,OPERATING (COOL) + EQ,6,0,628,0,628,0.089,0,0.132,0.159,down,628,0,0,left,0,0.132,0.13,back,0,0.089,0,10000000000,0,0,56.1,57.5,43.46
AR,AR13,AR13 1,U-BOLT,Guide,COLD,6,0,-580,0,580,-0.006,0,0.022,0.023,down,580,0,0,left,0,0.022,0.13,forw,0,0.006,0,10000000000,0,0,44.6,57.5,43.46
L,L07,L07  1,U-BOLT,Guide,COLD,10,0,-789,0,789,-0.012,0,0,0.012,down,789,0,0,left,0,0,0.13,forw,0,0.012,0,10000000000,0,0,38.25,58,-47.66
AR,AR13,AR13 1,U-BOLT,Guide,OPERATING (HOT),6,0,283,0,283,0.028,0.13,0.054,0.144,up,283,0.13,0.13,left,0,0.054,0.13,back,0,0.028,0,10000000000,0,0,44.6,57.5,43.46
L,L05,L05  1,U-BOLT,Guide,OPERATING (HOT),10,0,0,0,0,0.007,0.009,0,0.012,up,0,0.009,0.13,left,0,0,0.13,back,0,0.007,0,10000000000,0,0,47.79,58,-47.66
AR,AR13,AR13 1,U-BOLT,Guide,OPERATING (HOT) + EQ,6,0,1507,29,1507,0.113,0.13,0.13,0.215,down,1507,0.13,0,left,29,0.13,0.13,back,0,0.113,0,10000000000,0,0,44.6,57.5,43.46
L,L07,L07  1,U-BOLT,Guide,OPERATING (COOL) + EQ,10,0,3275,63,3276,0.185,0.13,0.091,0.244,down,3275,0.13,0,left,63,0.091,0.13,back,0,0.185,0,10000000000,0,0,38.25,58,-47.66
M,M06,M06  1,U-BOLT,Guide,OPERATING (Cool),10,0,1674,0,1674,0.116,0.13,0,0.174,up,1674,0.13,0.13,left,0,0,0.13,back,0,0.116,0,10000000000,0,0,38.25,58,-41.65
M,M06,M06  1,U-BOLT,Guide,COLD,10,0,-811,0,811,-0.012,0,0,0.012,down,811,0,0,left,0,0,0.13,forw,0,0.012,0,10000000000,0,0,38.25,58,-41.65
M,M05,M05  2,U-BOLT,Guide,OPERATING (HOT) + EQ,10,0,1637,0,1637,0.122,0.009,0.078,0.145,down,1637,0.009,0,left,0,0.078,0.13,back,0,0.122,0,10000000000,0,0,47.79,58,-41.65
M,M05,M05  2,U-BOLT,Guide,OPERATING (COOL) + EQ,10,0,2450,0,2450,0.153,0,0.078,0.171,down,2450,0,0,left,0,0.078,0.13,back,0,0.153,0,10000000000,0,0,47.79,58,-41.65
M,M05,M05  2,U-BOLT,Guide,COLD,10,0,-632,0,632,-0.012,0,0,0.012,down,632,0,0,left,0,0,0.13,forw,0,0.012,0,10000000000,0,0,47.79,58,-41.65
M,M05,M05  2,U-BOLT,Guide,OPERATING (Cool),10,0,-860,0,860,0.083,0,0,0.083,down,860,0,0,left,0,0,0.13,back,0,0.083,0,10000000000,0,0,47.79,58,-41.65
AR,AR13,AR13 1,U-BOLT,Guide,OPERATING (Cool),6,0,265,0,265,-0.017,0.13,0.054,0.142,up,265,0.13,0.13,left,0,0.054,0.13,forw,0,0.017,0,10000000000,0,0,44.6,57.5,43.46
N,N06,N06  1,U-BOLT,Guide,COLD,10,0,-811,0,811,-0.012,0,0,0.012,down,811,0,0,left,0,0,0.13,forw,0,0.012,0,10000000000,0,0,38.25,58,-35.64
O,O06,O06  1,U-BOLT,Guide,OPERATING (HOT) + EQ,10,0,3241,64,3242,0.131,0.13,0.091,0.206,down,3241,0.13,0,left,64,0.091,0.13,back,0,0.131,0,10000000000,0,0,38.25,58,-29.63
O,O06,O06  1,U-BOLT,Guide,OPERATING (COOL) + EQ,10,0,3297,64,3298,0.186,0.13,0.091,0.244,down,3297,0.13,0,left,64,0.091,0.13,back,0,0.186,0,10000000000,0,0,38.25,58,-29.63
O,O06,O06  1,U-BOLT,Guide,OPERATING (HOT),10,0,1494,0,1494,-0.005,0.13,0,0.13,up,1494,0.13,0.13,left,0,0,0.13,forw,0,0.005,0,10000000000,0,0,38.25,58,-29.63
O,O06,O06  1,U-BOLT,Guide,OPERATING (Cool),10,0,1674,0,1674,0.116,0.13,0,0.174,up,1674,0.13,0.13,left,0,0,0.13,back,0,0.116,0,10000000000,0,0,38.25,58,-29.63
O,O06,O06  1,U-BOLT,Guide,COLD,10,0,-811,0,811,-0.012,0,0,0.012,down,811,0,0,left,0,0,0.13,forw,0,0.012,0,10000000000,0,0,38.25,58,-29.63
O,O05,O05  2,U-BOLT,Guide,OPERATING (HOT) + EQ,10,0,1637,0,1637,0.122,0.009,0.078,0.145,down,1637,0.009,0,left,0,0.078,0.13,back,0,0.122,0,10000000000,0,0,47.79,58,-29.63
O,O05,O05  2,U-BOLT,Guide,OPERATING (COOL) + EQ,10,0,2450,0,2450,0.153,0,0.078,0.171,down,2450,0,0,left,0,0.078,0.13,back,0,0.153,0,10000000000,0,0,47.79,58,-29.63
O,O05,O05  2,U-BOLT,Guide,OPERATING (HOT),10,0,0,0,0,0.007,0.009,0,0.012,up,0,0.009,0.13,left,0,0,0.13,back,0,0.007,0,10000000000,0,0,47.79,58,-29.63
O,O05,O05  2,U-BOLT,Guide,OPERATING (Cool),10,0,-860,0,860,0.083,0,0,0.083,down,860,0,0,left,0,0,0.13,back,0,0.083,0,10000000000,0,0,47.79,58,-29.63
O,O05,O05  2,U-BOLT,Guide,COLD,10,0,-632,0,632,-0.012,0,0,0.012,down,632,0,0,left,0,0,0.13,forw,0,0.012,0,10000000000,0,0,47.79,58,-29.63
N,N06,N06  1,U-BOLT,Guide,OPERATING (HOT) + EQ,10,0,3241,64,3242,0.131,0.13,0.091,0.206,down,3241,0.13,0,left,64,0.091,0.13,back,0,0.131,0,10000000000,0,0,38.25,58,-35.64
N,N06,N06  1,U-BOLT,Guide,OPERATING (COOL) + EQ,10,0,3297,64,3298,0.186,0.13,0.091,0.244,down,3297,0.13,0,left,64,0.091,0.13,back,0,0.186,0,10000000000,0,0,38.25,58,-35.64
L,L05,L05  1,U-BOLT,Guide,OPERATING (HOT) + EQ,10,0,1643,0,1643,0.121,0.009,0.078,0.145,down,1643,0.009,0,left,0,0.078,0.13,back,0,0.121,0,10000000000,0,0,47.79,58,-47.66
N,N06,N06  1,U-BOLT,Guide,OPERATING (Cool),10,0,1674,0,1674,0.116,0.13,0,0.174,up,1674,0.13,0.13,left,0,0,0.13,back,0,0.116,0,10000000000,0,0,38.25,58,-35.64
M,M05,M05  2,U-BOLT,Guide,OPERATING (HOT),10,0,0,0,0,0.007,0.009,0,0.012,up,0,0.009,0.13,left,0,0,0.13,back,0,0.007,0,10000000000,0,0,47.79,58,-41.65
N,N05,N05  2,U-BOLT,Guide,OPERATING (HOT) + EQ,10,0,1637,0,1637,0.122,0.009,0.078,0.145,down,1637,0.009,0,left,0,0.078,0.13,back,0,0.122,0,10000000000,0,0,47.79,58,-35.64
N,N05,N05  2,U-BOLT,Guide,OPERATING (COOL) + EQ,10,0,2450,0,2450,0.153,0,0.078,0.171,down,2450,0,0,left,0,0.078,0.13,back,0,0.153,0,10000000000,0,0,47.79,58,-35.64
N,N05,N05  2,U-BOLT,Guide,OPERATING (HOT),10,0,0,0,0,0.007,0.009,0,0.012,up,0,0.009,0.13,left,0,0,0.13,back,0,0.007,0,10000000000,0,0,47.79,58,-35.64
N,N05,N05  2,U-BOLT,Guide,OPERATING (Cool),10,0,-860,0,860,0.083,0,0,0.083,down,860,0,0,left,0,0,0.13,back,0,0.083,0,10000000000,0,0,47.79,58,-35.64
N,N05,N05  2,U-BOLT,Guide,COLD,10,0,-632,0,632,-0.012,0,0,0.012,down,632,0,0,left,0,0,0.13,forw,0,0.012,0,10000000000,0,0,47.79,58,-35.64
M,M06,M06  1,U-BOLT,Guide,OPERATING (HOT) + EQ,10,0,3241,64,3242,0.131,0.13,0.091,0.206,down,3241,0.13,0,left,64,0.091,0.13,back,0,0.131,0,10000000000,0,0,38.25,58,-41.65
M,M06,M06  1,U-BOLT,Guide,OPERATING (COOL) + EQ,10,0,3297,64,3298,0.186,0.13,0.091,0.244,down,3297,0.13,0,left,64,0.091,0.13,back,0,0.186,0,10000000000,0,0,38.25,58,-41.65
M,M06,M06  1,U-BOLT,Guide,OPERATING (HOT),10,0,1494,0,1494,-0.005,0.13,0,0.13,up,1494,0.13,0.13,left,0,0,0.13,forw,0,0.005,0,10000000000,0,0,38.25,58,-41.65
L,L05,L05  1,U-BOLT,Guide,COLD,10,0,-637,0,637,-0.012,0,0,0.012,down,637,0,0,left,0,0,0.13,forw,0,0.012,0,10000000000,0,0,47.79,58,-47.66
L,L05,L05  1,U-BOLT,Guide,OPERATING (Cool),10,0,-864,0,864,0.083,0,0,0.083,down,864,0,0,left,0,0,0.13,back,0,0.083,0,10000000000,0,0,47.79,58,-47.66
L,L07,L07  1,U-BOLT,Guide,OPERATING (HOT) + EQ,10,0,3218,63,3219,0.13,0.13,0.091,0.205,down,3218,0.13,0,left,63,0.091,0.13,back,0,0.13,0,10000000000,0,0,38.25,58,-47.66
L,L05,L05  1,U-BOLT,Guide,OPERATING (COOL) + EQ,10,0,2451,0,2451,0.152,0,0.078,0.171,down,2451,0,0,left,0,0.078,0.13,back,0,0.152,0,10000000000,0,0,47.79,58,-47.66
N,N06,N06  1,U-BOLT,Guide,OPERATING (HOT),10,0,1494,0,1494,-0.005,0.13,0,0.13,up,1494,0.13,0.13,left,0,0,0.13,forw,0,0.005,0,10000000000,0,0,38.25,58,-35.64
Q,Q24,Q24  1,U-BOLT  (PS-13),Guide,OPERATING (Cool),8,0,-417,-10,417,-0.031,0,-0.13,0.134,down,417,0,0,left,10,0.13,0.13,back,0,0.031,0,10000000000,0,0,56.1,60.5,48.1
Q,Q24,Q24  1,U-BOLT  (PS-13),Guide,OPERATING (HOT),8,0,-405,0,405,-0.005,0,0.056,0.056,down,405,0,0,rght,0,0.056,0.13,back,0,0.005,0,10000000000,0,0,56.1,60.5,48.1
Q,Q24,Q24  1,U-BOLT  (PS-13),Guide,OPERATING (HOT) + EQ,8,0,433,0,433,0.105,0,0.116,0.156,down,433,0,0,left,0,0.116,0.13,back,0,0.105,0,10000000000,0,0,56.1,60.5,48.1
Q,Q24,Q24  1,U-BOLT  (PS-13),Guide,OPERATING (COOL) + EQ,8,0,436,30,437,0.142,0,0.201,0.247,down,436,0,0,left,30,0.201,0.13,back,0,0.142,0,10000000000,0,0,56.1,60.5,48.1
Q,Q24,Q24  1,U-BOLT  (PS-13),Guide,COLD,8,0,-409,0,409,-0.004,0,0.006,0.007,down,409,0,0,rght,0,0.006,0.13,back,0,0.004,0,10000000000,0,0,56.1,60.5,48.1
A,A32,A32  2,U-BOLT  (PS-3),Guide,OPERATING (HOT) + EQ,24,0,3592,0,3592,0.009,0,0.026,0.028,down,3592,0,0,left,0,0.009,0.13,back,0,0.026,0,10000000000,0,0,59.1,56.16,-11.86
A,A32,A32  2,U-BOLT  (PS-3),Guide,OPERATING (COOL) + EQ,24,0,3596,0,3596,0.018,0,0.043,0.047,down,3596,0,0,left,0,0.018,0.13,back,0,0.043,0,10000000000,0,0,59.1,56.16,-11.86
A,A32,A32  2,U-BOLT  (PS-3),Guide,COLD,24,0,-3403,0,3403,0,0,0,0,down,3403,0,0,rght,0,0,0.13,forw,0,0,0,10000000000,0,0,59.1,56.16,-11.86
A,A32,A32  2,U-BOLT  (PS-3),Guide,OPERATING (Cool),24,0,-3409,0,3409,-0.012,0,0.023,0.026,down,3409,0,0,left,0,0.012,0.13,back,0,0.023,0,10000000000,0,0,59.1,56.16,-11.86
A,A32,A32  2,U-BOLT  (PS-3),Guide,OPERATING (HOT),24,0,-3401,0,3401,0.003,0,-0.007,0.008,down,3401,0,0,rght,0,0.003,0.13,forw,0,0.007,0,10000000000,0,0,59.1,56.16,-11.86
A,A39,A39  1,U-BOLT  (PS-6),Guide,OPERATING (HOT),24,0,-4527,0,4527,0.002,0,-0.021,0.021,down,4527,0,0,rght,0,0.021,0.13,back,0,0.002,0,10000000000,0,0,55.08,56.16,-54.07
A,A39,A39  1,U-BOLT  (PS-6),Guide,OPERATING (COOL) + EQ,24,0,5727,0,5727,0.106,0,0.101,0.147,down,5727,0,0,left,0,0.101,0.13,back,0,0.106,0,10000000000,0,0,55.08,56.16,-54.07
A,A39,A39  1,U-BOLT  (PS-6),Guide,OPERATING (Cool),24,0,-3346,0,3346,-0.047,0,0.083,0.095,down,3346,0,0,left,0,0.083,0.13,forw,0,0.047,0,10000000000,0,0,55.08,56.16,-54.07
A,A39,A39  1,U-BOLT  (PS-6),Guide,COLD,24,0,-4270,0,4270,-0.009,0,0.001,0.009,down,4270,0,0,left,0,0.001,0.13,forw,0,0.009,0,10000000000,0,0,55.08,56.16,-54.07
A,A39,A39  1,U-BOLT  (PS-6),Guide,OPERATING (HOT) + EQ,24,0,5059,0,5059,0.079,0,0.042,0.089,down,5059,0,0,left,0,0.042,0.13,back,0,0.079,0,10000000000,0,0,55.08,56.16,-54.07
A,A45,A45  1,U-BOLT  (PS-7),Guide,OPERATING (HOT) + EQ,24,0,7633,477,7647,0.072,0,0.105,0.128,down,7633,0,0,left,477,0.105,0.13,back,0,0.072,0,10000000000,0,0,43.98,62,-54.07
A,A45,A45  1,U-BOLT  (PS-7),Guide,OPERATING (Cool),24,0,-11026,0,11026,-0.014,0,0.048,0.05,down,11026,0,0,left,0,0.048,0.13,forw,0,0.014,0,10000000000,0,0,43.98,62,-54.07
A,A45,A45  1,U-BOLT  (PS-7),Guide,OPERATING (COOL) + EQ,24,0,11932,477,11941,0.079,0,0.117,0.141,down,11932,0,0,left,477,0.117,0.13,back,0,0.079,0,10000000000,0,0,43.98,62,-54.07
A,A45,A45  1,U-BOLT  (PS-7),Guide,OPERATING (HOT),24,0,-3426,0,3426,-0.002,0,0.027,0.027,down,3426,0,0,left,0,0.027,0.13,forw,0,0.002,0,10000000000,0,0,43.98,62,-54.07
A,A45,A45  1,U-BOLT  (PS-7),Guide,COLD,24,0,-5077,0,5077,-0.005,0,0.032,0.032,down,5077,0,0,left,0,0.032,0.13,forw,0,0.005,0,10000000000,0,0,43.98,62,-54.07
A,A27,A27  1,U-BOLT (PS-1),Guide,OPERATING (Cool),24,0,-2813,0,2813,-0.009,0,-0.042,0.043,down,2813,0,0,left,0,0.009,0.13,forw,0,0.042,0,10000000000,0,0,59.1,56.16,22.17
A,A27,A27  1,U-BOLT (PS-1),Guide,OPERATING (HOT),24,0,-2821,0,2821,0.003,0,0.011,0.012,down,2821,0,0,rght,0,0.003,0.13,back,0,0.011,0,10000000000,0,0,59.1,56.16,22.17
A,A27,A27  1,U-BOLT (PS-1),Guide,OPERATING (COOL) + EQ,24,0,2889,0,2889,0.011,0,0.061,0.062,down,2889,0,0,left,0,0.011,0.13,back,0,0.061,0,10000000000,0,0,59.1,56.16,22.17
A,A27,A27  1,U-BOLT (PS-1),Guide,OPERATING (HOT) + EQ,24,0,2885,0,2885,0.004,0,0.031,0.031,down,2885,0,0,left,0,0.004,0.13,back,0,0.031,0,10000000000,0,0,59.1,56.16,22.17
A,A27,A27  1,U-BOLT (PS-1),Guide,COLD,24,0,-2819,0,2819,0,0,0,0,down,2819,0,0,rght,0,0,0.13,forw,0,0,0,10000000000,0,0,59.1,56.16,22.17
Q,Q16,Q16  2,U-BOLT (PS-10),Guide,OPERATING (HOT),8,0,-511,0,511,-0.036,0,0.017,0.039,down,511,0,0,rght,0,0.036,0.13,forw,0,0.017,0,10000000000,0,0,7.6,60.5,33.75
Q,Q17,Q17  2,U-BOLT (PS-10),Guide,OPERATING (COOL) + EQ,8,278,512,0,583,0.231,0,0.206,0.309,down,512,0,0,left,278,0.231,0.13,back,0,0.206,0,10000000000,0,0,7.6,60.5,45.92
Q,Q17,Q17  2,U-BOLT (PS-10),Guide,OPERATING (HOT),8,0,-473,0,473,-0.06,0,0.031,0.067,down,473,0,0,rght,0,0.06,0.13,forw,0,0.031,0,10000000000,0,0,7.6,60.5,45.92
Q,Q17,Q17  2,U-BOLT (PS-10),Guide,OPERATING (Cool),8,5,-477,0,477,0.13,0,-0.094,0.16,down,477,0,0,left,5,0.13,0.13,back,0,0.094,0,10000000000,0,0,7.6,60.5,45.92
Q,Q17,Q17  2,U-BOLT (PS-10),Guide,COLD,8,0,-474,0,474,-0.004,0,-0.001,0.004,down,474,0,0,rght,0,0.004,0.13,back,0,0.001,0,10000000000,0,0,7.6,60.5,45.92
Q,Q16,Q16  2,U-BOLT (PS-10),Guide,COLD,8,0,-496,0,496,-0.002,0,-0.001,0.002,down,496,0,0,rght,0,0.002,0.13,back,0,0.001,0,10000000000,0,0,7.6,60.5,33.75
Q,Q16,Q16  2,U-BOLT (PS-10),Guide,OPERATING (COOL) + EQ,8,0,532,0,532,0.171,0,0.16,0.234,down,532,0,0,left,0,0.171,0.13,back,0,0.16,0,10000000000,0,0,7.6,60.5,33.75
AI,AI02,AI02 2,U-BOLT (PS-10),Guide,OPERATING (COOL) + EQ,6,0,698,0,698,0.076,0,0.165,0.182,down,698,0,0,left,0,0.076,0.13,back,0,0.165,0,10000000000,0,0,6.53,56.75,33.75
Q,Q16,Q16  2,U-BOLT (PS-10),Guide,OPERATING (Cool),8,0,-462,0,462,0.081,0,-0.051,0.096,down,462,0,0,left,0,0.081,0.13,back,0,0.051,0,10000000000,0,0,7.6,60.5,33.75
Q,Q16,Q16  2,U-BOLT (PS-10),Guide,OPERATING (HOT) + EQ,8,0,511,0,511,0.122,0,0.124,0.174,down,511,0,0,left,0,0.122,0.13,back,0,0.124,0,10000000000,0,0,7.6,60.5,33.75
AI,AI02,AI02 2,U-BOLT (PS-10),Guide,COLD,6,0,-588,0,588,0.001,0,-0.008,0.008,down,588,0,0,left,0,0.001,0.13,back,0,0.008,0,10000000000,0,0,6.53,56.75,33.75
AI,AI03,AI03 1,U-BOLT (PS-10),Guide,OPERATING (HOT) + EQ,6,33,320,0,322,0.127,0,0.164,0.207,down,320,0,0,left,33,0.127,0.13,back,0,0.164,0,10000000000,0,0,6.53,56.75,45.92
AI,AI02,AI02 2,U-BOLT (PS-10),Guide,OPERATING (HOT),6,0,-650,0,650,0.03,0,-0.009,0.031,down,650,0,0,left,0,0.03,0.13,back,0,0.009,0,10000000000,0,0,6.53,56.75,33.75
AI,AI02,AI02 2,U-BOLT (PS-10),Guide,OPERATING (HOT) + EQ,6,0,660,0,660,0.062,0,0.16,0.172,down,660,0,0,left,0,0.062,0.13,back,0,0.16,0,10000000000,0,0,6.53,56.75,33.75
AI,AI03,AI03 1,U-BOLT (PS-10),Guide,COLD,6,0,-295,0,295,-0.002,0,-0.008,0.008,down,295,0,0,rght,0,0.002,0.13,back,0,0.008,0,10000000000,0,0,6.53,56.75,45.92
AI,AI03,AI03 1,U-BOLT (PS-10),Guide,OPERATING (Cool),6,0,-304,0,304,0.068,0,-0.036,0.077,down,304,0,0,left,0,0.068,0.13,back,0,0.036,0,10000000000,0,0,6.53,56.75,45.92
AI,AI03,AI03 1,U-BOLT (PS-10),Guide,OPERATING (HOT),6,0,-288,0,288,0.032,0,-0.003,0.032,down,288,0,0,left,0,0.032,0.13,back,0,0.003,0,10000000000,0,0,6.53,56.75,45.92
AI,AI03,AI03 1,U-BOLT (PS-10),Guide,OPERATING (COOL) + EQ,6,33,322,0,324,0.165,0,0.189,0.251,down,322,0,0,left,33,0.165,0.13,back,0,0.189,0,10000000000,0,0,6.53,56.75,45.92
Q,Q17,Q17  2,U-BOLT (PS-10),Guide,OPERATING (HOT) + EQ,8,272,510,0,578,0.153,0,0.138,0.207,down,510,0,0,left,272,0.153,0.13,back,0,0.138,0,10000000000,0,0,7.6,60.5,45.92
AI,AI02,AI02 2,U-BOLT (PS-10),Guide,OPERATING (Cool),6,0,-490,0,490,-0.042,0,-0.012,0.043,down,490,0,0,rght,0,0.042,0.13,back,0,0.012,0,10000000000,0,0,6.53,56.75,33.75
Q,Q19,Q19  1,U-BOLT (PS-11),Guide,OPERATING (Cool),8,0,-441,0,441,0.104,0,-0.118,0.157,down,441,0,0,left,0,0.118,0.13,forw,0,0.104,0,10000000000,0,0,17.35,60.5,48.1
AI,AI05,AI05 1,U-BOLT (PS-11),Guide,OPERATING (COOL) + EQ,6,0,304,61,311,0.178,0,0.177,0.251,down,304,0,0,left,61,0.177,0.13,back,0,0.178,0,10000000000,0,0,17.35,56.75,48.1
AI,AI05,AI05 1,U-BOLT (PS-11),Guide,OPERATING (HOT) + EQ,6,0,305,61,311,0.147,0,0.108,0.183,down,305,0,0,left,61,0.108,0.13,back,0,0.147,0,10000000000,0,0,17.35,56.75,48.1
Q,Q19,Q19  1,U-BOLT (PS-11),Guide,OPERATING (HOT) + EQ,8,0,454,56,458,0.151,0,0.134,0.202,down,454,0,0,left,56,0.134,0.13,back,0,0.151,0,10000000000,0,0,17.35,60.5,48.1
Q,Q19,Q19  1,U-BOLT (PS-11),Guide,OPERATING (HOT),8,0,-437,0,437,-0.052,0,0.043,0.067,down,437,0,0,rght,0,0.043,0.13,back,0,0.052,0,10000000000,0,0,17.35,60.5,48.1
AI,AI05,AI05 1,U-BOLT (PS-11),Guide,OPERATING (HOT),6,0,-294,0,294,0.037,0,0.01,0.038,down,294,0,0,rght,0,0.01,0.13,forw,0,0.037,0,10000000000,0,0,17.35,56.75,48.1
AI,AI05,AI05 1,U-BOLT (PS-11),Guide,OPERATING (Cool),6,0,-293,0,293,0.064,0,-0.061,0.088,down,293,0,0,left,0,0.061,0.13,forw,0,0.064,0,10000000000,0,0,17.35,56.75,48.1
AI,AI05,AI05 1,U-BOLT (PS-11),Guide,COLD,6,0,-293,0,293,-0.002,0,-0.003,0.004,down,293,0,0,left,0,0.003,0.13,back,0,0.002,0,10000000000,0,0,17.35,56.75,48.1
Q,Q19,Q19  1,U-BOLT (PS-11),Guide,COLD,8,0,-439,0,439,-0.004,0,0,0.004,down,439,0,0,rght,0,0,0.13,back,0,0.004,0,10000000000,0,0,17.35,60.5,48.1
Q,Q19,Q19  1,U-BOLT (PS-11),Guide,OPERATING (COOL) + EQ,8,0,454,56,458,0.211,0,0.213,0.3,down,454,0,0,left,56,0.213,0.13,back,0,0.211,0,10000000000,0,0,17.35,60.5,48.1
AI,AI06,AI06 1,U-BOLT (PS-11B),Guide,COLD,6,0,-241,0,241,-0.002,0,0.002,0.003,down,241,0,0,rght,0,0.002,0.13,back,0,0.002,0,10000000000,0,0,28.35,56.75,48.1
AI,AI06,AI06 1,U-BOLT (PS-11B),Guide,OPERATING (Cool),6,0,-242,0,242,0.043,0,-0.047,0.064,down,242,0,0,left,0,0.047,0.13,forw,0,0.043,0,10000000000,0,0,28.35,56.75,48.1
AI,AI06,AI06 1,U-BOLT (PS-11B),Guide,OPERATING (HOT),6,0,-241,0,241,0.043,0,0.028,0.052,down,241,0,0,rght,0,0.028,0.13,forw,0,0.043,0,10000000000,0,0,28.35,56.75,48.1
Q,Q20,Q20  1,U-BOLT (PS-11B),Guide,COLD,8,0,-399,0,399,-0.004,0,0.001,0.004,down,399,0,0,rght,0,0.001,0.13,back,0,0.004,0,10000000000,0,0,28.35,60.5,48.1
Q,Q20,Q20  1,U-BOLT (PS-11B),Guide,OPERATING (Cool),8,0,-399,0,399,0.065,0,-0.127,0.143,down,399,0,0,left,0,0.127,0.13,forw,0,0.065,0,10000000000,0,0,28.35,60.5,48.1
Q,Q20,Q20  1,U-BOLT (PS-11B),Guide,OPERATING (HOT),8,0,-399,0,399,-0.039,0,0.049,0.063,down,399,0,0,rght,0,0.049,0.13,back,0,0.039,0,10000000000,0,0,28.35,60.5,48.1
Q,Q20,Q20  1,U-BOLT (PS-11B),Guide,OPERATING (COOL) + EQ,8,0,421,19,421,0.173,0,0.22,0.28,down,421,0,0,left,19,0.22,0.13,back,0,0.173,0,10000000000,0,0,28.35,60.5,48.1
Q,Q20,Q20  1,U-BOLT (PS-11B),Guide,OPERATING (HOT) + EQ,8,0,421,19,422,0.138,0,0.139,0.196,down,421,0,0,left,19,0.139,0.13,back,0,0.138,0,10000000000,0,0,28.35,60.5,48.1
AI,AI06,AI06 1,U-BOLT (PS-11B),Guide,OPERATING (COOL) + EQ,6,0,255,0,255,0.156,0,0.189,0.245,down,255,0,0,left,0,0.189,0.13,back,0,0.156,0,10000000000,0,0,28.35,56.75,48.1
AI,AI06,AI06 1,U-BOLT (PS-11B),Guide,OPERATING (HOT) + EQ,6,0,255,0,255,0.153,0,0.117,0.193,down,255,0,0,left,0,0.117,0.13,back,0,0.153,0,10000000000,0,0,28.35,56.75,48.1
Q,Q21,Q21  2,U-BOLT (PS-12),Guide,COLD,8,0,-312,0,312,-0.004,0,0.003,0.005,down,312,0,0,rght,0,0.003,0.13,back,0,0.004,0,10000000000,0,0,38.47,60.5,48.1
Q,Q21,Q21  2,U-BOLT (PS-12),Guide,OPERATING (HOT) + EQ,8,0,327,65,334,0.126,0,0.142,0.19,down,327,0,0,left,65,0.142,0.13,back,0,0.126,0,10000000000,0,0,38.47,60.5,48.1
Q,Q21,Q21  2,U-BOLT (PS-12),Guide,OPERATING (Cool),8,0,-312,0,312,0.03,0,-0.13,0.133,down,312,0,0,left,0,0.13,0.13,forw,0,0.03,0,10000000000,0,0,38.47,60.5,48.1
Q,Q21,Q21  2,U-BOLT (PS-12),Guide,OPERATING (COOL) + EQ,8,0,327,65,334,0.138,0,0.224,0.263,down,327,0,0,left,65,0.224,0.13,back,0,0.138,0,10000000000,0,0,38.47,60.5,48.1
Q,Q21,Q21  2,U-BOLT (PS-12),Guide,OPERATING (HOT),8,0,-312,0,312,-0.026,0,0.053,0.059,down,312,0,0,rght,0,0.053,0.13,back,0,0.026,0,10000000000,0,0,38.47,60.5,48.1
AI,AI10,AI10 2,U-BOLT (PS-13),Guide,COLD,6,0,-207,0,207,-0.002,0,0.008,0.008,down,207,0,0,rght,0,0.008,0.13,back,0,0.002,0,10000000000,0,0,56.1,56.75,48.1
AI,AI08,AI08 1,U-BOLT (PS-13),Guide,OPERATING (Cool),6,0,-124,0,124,0.011,0,0.003,0.011,down,124,0,0,rght,0,0.003,0.13,forw,0,0.011,0,10000000000,0,0,44.6,56.75,48.1
AI,AI08,AI08 1,U-BOLT (PS-13),Guide,OPERATING (HOT),6,0,-118,0,118,0.052,0,0.068,0.086,down,118,0,0,rght,0,0.068,0.13,forw,0,0.052,0,10000000000,0,0,44.6,56.75,48.1
AI,AI08,AI08 1,U-BOLT (PS-13),Guide,OPERATING (COOL) + EQ,6,0,129,20,131,0.125,0,0.177,0.217,down,129,0,0,left,20,0.177,0.13,back,0,0.125,0,10000000000,0,0,44.6,56.75,48.1
AI,AI08,AI08 1,U-BOLT (PS-13),Guide,OPERATING (HOT) + EQ,6,0,132,20,134,0.162,0,0.154,0.223,down,132,0,0,left,20,0.154,0.13,back,0,0.162,0,10000000000,0,0,44.6,56.75,48.1
